#Top: top_wrapper   Floorplan: impl_1   Part: xc7a200tlffg1156-2L
#Generated by: berkb   on: Fri Aug 23 12:15:25 2024
#Build: Vivado v2020.1   by: xbuild   on: Wed May 27 19:54:35 MDT 2020
#Package Version: FINAL 2012-08-07
#Package Pin Delay Version: VERS. 2.0 2012-08-07

IO Bank,Pin Number,Site,Site Type,Min Trace Delay (ps),Max Trace Delay (ps),Prohibit,Interface,Signal Name,Direction,DiffPair Type,DiffPair Signal,IO Standard,Drive (mA),Voh,DC_BIAS,Slew Rate,OUTPUT_IMPEDANCE,PRE_EMPHASIS,LVDS_PRE_EMPHASIS,EQUALIZATION,Pull Type,DQS_BIAS,IN_TERM,DIFF_TERM,OFFCHIP_TERM,Board Signal,Board Voltage
15,M31,IOB_X0Y169,IO_L15N_T2_DQS_ADV_B_15,123.464,124.704,,,buf_rd_write_data[19],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,R31,IOB_X0Y168,IO_L16P_T2_A28_15,112.472,113.602,,,buf_rd_write_data[18],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,P31,IOB_X0Y167,IO_L16N_T2_A27_15,115.572,116.734,,,buf_rd_write_data[17],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,N31,IOB_X0Y166,IO_L17P_T2_A26_15,115.936,117.102,,,buf_rd_write_data[16],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,M32,IOB_X0Y165,IO_L17N_T2_A25_15,122.451,123.681,,,buf_rd_write_data[15],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,U31,IOB_X0Y164,IO_L18P_T2_A24_15,117.365,118.545,,,buf_rd_write_data[14],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,U32,IOB_X0Y163,IO_L18N_T2_A23_15,115.270,116.428,,,buf_rd_write_data[13],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,T32,IOB_X0Y162,IO_L19P_T3_A22_15,109.075,110.171,,,buf_rd_write_data[12],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,R32,IOB_X0Y161,IO_L19N_T3_A21_VREF_15,108.829,109.923,,,buf_rd_write_data[11],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,N32,IOB_X0Y160,IO_L20P_T3_A20_15,130.520,131.832,,,buf_rd_write_data[10],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,N33,IOB_X0Y159,IO_L20N_T3_A19_15,128.759,130.053,,,buf_rd_write_data[9],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,T33,IOB_X0Y158,IO_L21P_T3_DQS_15,117.756,118.940,,,buf_rd_write_data[8],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,R33,IOB_X0Y157,IO_L21N_T3_DQS_A18_15,119.332,120.532,,,buf_rd_write_data[7],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,N34,IOB_X0Y156,IO_L22P_T3_A17_15,138.742,140.136,,,buf_rd_write_data[6],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,M34,IOB_X0Y155,IO_L22N_T3_A16_15,143.475,144.917,,,buf_rd_write_data[5],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,U34,IOB_X0Y154,IO_L23P_T3_FOE_B_15,124.403,125.653,,,buf_rd_write_data[4],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,T34,IOB_X0Y153,IO_L23N_T3_FWE_B_15,122.738,123.972,,,buf_rd_write_data[3],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,P33,IOB_X0Y152,IO_L24P_T3_RS1_15,130.277,131.587,,,buf_rd_write_data[2],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,P34,IOB_X0Y151,IO_L24N_T3_RS0_15,132.460,133.792,,,buf_rd_write_data[1],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
15,U24,IOB_X0Y150,IO_25_15,49.849,50.350,,,buf_rd_write_data[0],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,L9,IOB_X1Y239,IO_L5N_T0_36,65.160,65.815,,,buf_wr_address[39],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K10,IOB_X1Y238,IO_L6P_T0_36,65.432,66.090,,,buf_wr_address[38],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J10,IOB_X1Y237,IO_L6N_T0_VREF_36,68.291,68.977,,,buf_wr_address[37],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J9,IOB_X1Y236,IO_L7P_T1_36,79.913,80.716,,,buf_wr_address[36],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J8,IOB_X1Y235,IO_L7N_T1_36,84.971,85.825,,,buf_wr_address[35],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H9,IOB_X1Y234,IO_L8P_T1_36,80.722,81.534,,,buf_wr_address[34],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H8,IOB_X1Y233,IO_L8N_T1_36,84.668,85.519,,,buf_wr_address[33],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,L8,IOB_X1Y232,IO_L9P_T1_DQS_36,78.927,79.720,,,buf_wr_address[32],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K8,IOB_X1Y231,IO_L9N_T1_DQS_36,81.419,82.237,,,buf_wr_address[31],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,G7,IOB_X1Y230,IO_L10P_T1_36,93.861,94.805,,,buf_wr_address[30],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,G6,IOB_X1Y229,IO_L10N_T1_36,100.104,101.110,,,buf_wr_address[29],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K7,IOB_X1Y228,IO_L11P_T1_SRCC_36,89.357,90.255,,,buf_wr_address[28],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K6,IOB_X1Y227,IO_L11N_T1_SRCC_36,92.594,93.525,,,buf_wr_address[27],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H7,IOB_X1Y226,IO_L12P_T1_MRCC_36,92.946,93.880,,,buf_wr_address[26],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H6,IOB_X1Y225,IO_L12N_T1_MRCC_36,95.325,96.283,,,buf_wr_address[25],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,G5,IOB_X1Y224,IO_L13P_T2_MRCC_36,113.705,114.847,,,buf_wr_address[24],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,G4,IOB_X1Y223,IO_L13N_T2_MRCC_36,116.546,117.718,,,buf_wr_address[23],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J6,IOB_X1Y222,IO_L14P_T2_SRCC_36,102.690,103.722,,,buf_wr_address[22],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J5,IOB_X1Y221,IO_L14N_T2_SRCC_36,103.383,104.423,,,buf_wr_address[21],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,F3,IOB_X1Y220,IO_L15P_T2_DQS_36,131.014,132.330,,,buf_wr_address[20],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,F2,IOB_X1Y219,IO_L15N_T2_DQS_36,134.389,135.739,,,buf_wr_address[19],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,L5,IOB_X1Y218,IO_L16P_T2_36,101.760,102.782,,,buf_wr_address[18],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K5,IOB_X1Y217,IO_L16N_T2_36,103.195,104.233,,,buf_wr_address[17],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H4,IOB_X1Y216,IO_L17P_T2_36,115.513,116.673,,,buf_wr_address[16],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H3,IOB_X1Y215,IO_L17N_T2_36,119.140,120.338,,,buf_wr_address[15],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J4,IOB_X1Y214,IO_L18P_T2_36,118.651,119.843,,,buf_wr_address[14],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J3,IOB_X1Y213,IO_L18N_T2_36,118.216,119.404,,,buf_wr_address[13],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,L4,IOB_X1Y212,IO_L19P_T3_36,108.298,109.386,,,buf_wr_address[12],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,L3,IOB_X1Y211,IO_L19N_T3_VREF_36,112.703,113.835,,,buf_wr_address[11],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H2,IOB_X1Y210,IO_L20P_T3_36,133.030,134.366,,,buf_wr_address[10],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,G2,IOB_X1Y209,IO_L20N_T3_36,138.322,139.712,,,buf_wr_address[9],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K1,IOB_X1Y208,IO_L21P_T3_DQS_36,136.553,137.925,,,buf_wr_address[8],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,J1,IOB_X1Y207,IO_L21N_T3_DQS_36,139.303,140.703,,,buf_wr_address[7],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,H1,IOB_X1Y206,IO_L22P_T3_36,139.552,140.954,,,buf_wr_address[6],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,G1,IOB_X1Y205,IO_L22N_T3_36,144.369,145.819,,,buf_wr_address[5],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,M2,IOB_X1Y204,IO_L23P_T3_36,127.565,128.847,,,buf_wr_address[4],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,L2,IOB_X1Y203,IO_L23N_T3_36,125.798,127.062,,,buf_wr_address[3],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K3,IOB_X1Y202,IO_L24P_T3_36,121.126,122.344,,,buf_wr_address[2],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,K2,IOB_X1Y201,IO_L24N_T3_36,122.643,123.875,,,buf_wr_address[1],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
36,L7,IOB_X1Y200,IO_25_36,84.002,84.847,,,buf_wr_address[0],OUT,,,LVCMOS18,12,,,SLOW,,,,,,,,,FP_VTT_50,,
35,M10,IOB_X1Y191,IO_L4N_T0_35,81.310,82.127,,,cpu_if_address[39],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P9,IOB_X1Y190,IO_L5P_T0_AD13P_35,60.874,61.485,,,cpu_if_address[38],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P8,IOB_X1Y189,IO_L5N_T0_AD13N_35,73.907,74.650,,,cpu_if_address[37],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P6,IOB_X1Y188,IO_L6P_T0_35,82.134,82.960,,,cpu_if_address[36],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N6,IOB_X1Y187,IO_L6N_T0_VREF_35,91.770,92.692,,,cpu_if_address[35],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N1,IOB_X1Y186,IO_L7P_T1_AD6P_35,124.147,125.395,,,cpu_if_address[34],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,M1,IOB_X1Y185,IO_L7N_T1_AD6N_35,134.283,135.633,,,cpu_if_address[33],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,M5,IOB_X1Y184,IO_L8P_T1_AD14P_35,103.298,104.336,,,cpu_if_address[32],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,M4,IOB_X1Y183,IO_L8N_T1_AD14N_35,107.639,108.721,,,cpu_if_address[31],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R1,IOB_X1Y182,IO_L9P_T1_DQS_AD7P_35,124.992,126.248,,,cpu_if_address[30],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P1,IOB_X1Y181,IO_L9N_T1_DQS_AD7N_35,125.727,126.991,,,cpu_if_address[29],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N3,IOB_X1Y180,IO_L10P_T1_AD15P_35,109.663,110.765,,,cpu_if_address[28],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N2,IOB_X1Y179,IO_L10N_T1_AD15N_35,121.863,123.087,,,cpu_if_address[27],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P4,IOB_X1Y178,IO_L11P_T1_SRCC_35,106.309,107.377,,,cpu_if_address[26],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P3,IOB_X1Y177,IO_L11N_T1_SRCC_35,109.664,110.766,,,cpu_if_address[25],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P5,IOB_X1Y176,IO_L12P_T1_MRCC_35,101.537,102.557,,,cpu_if_address[24],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N4,IOB_X1Y175,IO_L12N_T1_MRCC_35,104.259,105.307,,,cpu_if_address[23],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R6,IOB_X1Y174,IO_L13P_T2_MRCC_35,96.249,97.217,,,cpu_if_address[22],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R5,IOB_X1Y173,IO_L13N_T2_MRCC_35,95.675,96.637,,,cpu_if_address[21],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,T5,IOB_X1Y172,IO_L14P_T2_SRCC_35,100.944,101.958,,,cpu_if_address[20],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,T4,IOB_X1Y171,IO_L14N_T2_SRCC_35,103.711,104.753,,,cpu_if_address[19],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R3,IOB_X1Y170,IO_L15P_T2_DQS_35,112.368,113.498,,,cpu_if_address[18],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R2,IOB_X1Y169,IO_L15N_T2_DQS_35,115.282,116.440,,,cpu_if_address[17],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U2,IOB_X1Y168,IO_L16P_T2_35,123.801,125.045,,,cpu_if_address[16],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U1,IOB_X1Y167,IO_L16N_T2_35,128.170,129.458,,,cpu_if_address[15],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,T3,IOB_X1Y166,IO_L17P_T2_35,112.270,113.398,,,cpu_if_address[14],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,T2,IOB_X1Y165,IO_L17N_T2_35,115.686,116.848,,,cpu_if_address[13],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U5,IOB_X1Y164,IO_L18P_T2_35,101.464,102.484,,,cpu_if_address[12],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U4,IOB_X1Y163,IO_L18N_T2_35,105.613,106.675,,,cpu_if_address[11],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R8,IOB_X1Y162,IO_L19P_T3_35,70.744,71.455,,,cpu_if_address[10],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R7,IOB_X1Y161,IO_L19N_T3_VREF_35,74.957,75.710,,,cpu_if_address[9],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R10,IOB_X1Y160,IO_L20P_T3_35,54.830,55.382,,,cpu_if_address[8],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,P10,IOB_X1Y159,IO_L20N_T3_35,63.344,63.981,,,cpu_if_address[7],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U10,IOB_X1Y158,IO_L21P_T3_DQS_35,66.013,66.676,,,cpu_if_address[6],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,T10,IOB_X1Y157,IO_L21N_T3_DQS_35,64.015,64.658,,,cpu_if_address[5],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U7,IOB_X1Y156,IO_L22P_T3_35,82.258,83.085,,,cpu_if_address[4],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U6,IOB_X1Y155,IO_L22N_T3_35,86.858,87.731,,,cpu_if_address[3],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,T8,IOB_X1Y154,IO_L23P_T3_35,69.116,69.810,,,cpu_if_address[2],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,T7,IOB_X1Y153,IO_L23N_T3_35,73.683,74.424,,,cpu_if_address[1],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,U9,IOB_X1Y152,IO_L24P_T3_35,70.181,70.886,,,cpu_if_address[0],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AC11,IOB_X1Y99,IO_0_33,125.667,126.929,,,cpu_if_address_bytes[4],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG1,IOB_X1Y98,IO_L1P_T0_33,151.378,152.900,,,cpu_if_address_bytes[3],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH1,IOB_X1Y97,IO_L1N_T0_33,163.365,165.007,,,cpu_if_address_bytes[2],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD1,IOB_X1Y96,IO_L2P_T0_33,136.013,137.379,,,cpu_if_address_bytes[1],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AE1,IOB_X1Y95,IO_L2N_T0_33,139.781,141.185,,,cpu_if_address_bytes[0],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,R11,IOB_X1Y199,IO_0_35,63.418,64.056,,,cpu_if_command[7],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,M7,IOB_X1Y198,IO_L1P_T0_AD4P_35,81.300,82.117,,,cpu_if_command[6],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,M6,IOB_X1Y197,IO_L1N_T0_AD4N_35,90.964,91.878,,,cpu_if_command[5],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N9,IOB_X1Y196,IO_L2P_T0_AD12P_35,63.403,64.040,,,cpu_if_command[4],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,M9,IOB_X1Y195,IO_L2N_T0_AD12N_35,72.772,73.503,,,cpu_if_command[3],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N8,IOB_X1Y194,IO_L3P_T0_DQS_AD5P_35,77.066,77.841,,,cpu_if_command[2],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,N7,IOB_X1Y193,IO_L3N_T0_DQS_AD5N_35,81.112,81.927,,,cpu_if_command[1],IN,,,LVCMOS18,,,,,,,,,,,,,,,
35,M11,IOB_X1Y192,IO_L4P_T0_35,66.754,67.425,,,cpu_if_command[0],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF2,IOB_X1Y91,IO_L4N_T0_33,143.745,145.189,,,cpu_if_data_bytes[39],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF3,IOB_X1Y90,IO_L5P_T0_33,135.528,136.890,,,cpu_if_data_bytes[38],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG2,IOB_X1Y89,IO_L5N_T0_33,143.747,145.191,,,cpu_if_data_bytes[37],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH3,IOB_X1Y88,IO_L6P_T0_33,146.796,148.272,,,cpu_if_data_bytes[36],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AJ3,IOB_X1Y87,IO_L6N_T0_VREF_33,155.973,157.541,,,cpu_if_data_bytes[35],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF4,IOB_X1Y86,IO_L7P_T1_33,120.841,122.055,,,cpu_if_data_bytes[34],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG4,IOB_X1Y85,IO_L7N_T1_33,133.926,135.272,,,cpu_if_data_bytes[33],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD5,IOB_X1Y84,IO_L8P_T1_33,111.237,112.355,,,cpu_if_data_bytes[32],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD4,IOB_X1Y83,IO_L8N_T1_33,112.941,114.077,,,cpu_if_data_bytes[31],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH4,IOB_X1Y82,IO_L9P_T1_DQS_33,141.886,143.312,,,cpu_if_data_bytes[30],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AJ4,IOB_X1Y81,IO_L9N_T1_DQS_33,144.927,146.383,,,cpu_if_data_bytes[29],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD3,IOB_X1Y80,IO_L10P_T1_33,118.789,119.983,,,cpu_if_data_bytes[28],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AE3,IOB_X1Y79,IO_L10N_T1_33,122.775,124.009,,,cpu_if_data_bytes[27],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG6,IOB_X1Y78,IO_L11P_T1_SRCC_33,122.986,124.222,,,cpu_if_data_bytes[26],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG5,IOB_X1Y77,IO_L11N_T1_SRCC_33,125.241,126.499,,,cpu_if_data_bytes[25],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AE5,IOB_X1Y76,IO_L12P_T1_MRCC_33,111.773,112.897,,,cpu_if_data_bytes[24],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF5,IOB_X1Y75,IO_L12N_T1_MRCC_33,113.064,114.200,,,cpu_if_data_bytes[23],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD6,IOB_X1Y74,IO_L13P_T2_MRCC_33,97.643,98.625,,,cpu_if_data_bytes[22],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AE6,IOB_X1Y73,IO_L13N_T2_MRCC_33,100.326,101.334,,,cpu_if_data_bytes[21],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF7,IOB_X1Y72,IO_L14P_T2_SRCC_33,107.176,108.254,,,cpu_if_data_bytes[20],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG7,IOB_X1Y71,IO_L14N_T2_SRCC_33,110.619,111.731,,,cpu_if_data_bytes[19],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD9,IOB_X1Y70,IO_L15P_T2_DQS_33,83.512,84.352,,,cpu_if_data_bytes[18],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD8,IOB_X1Y69,IO_L15N_T2_DQS_33,84.027,84.872,,,cpu_if_data_bytes[17],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AE8,IOB_X1Y68,IO_L16P_T2_33,93.068,94.004,,,cpu_if_data_bytes[16],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AE7,IOB_X1Y67,IO_L16N_T2_33,95.184,96.140,,,cpu_if_data_bytes[15],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH7,IOB_X1Y66,IO_L17P_T2_33,116.891,118.065,,,cpu_if_data_bytes[14],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH6,IOB_X1Y65,IO_L17N_T2_33,115.335,116.495,,,cpu_if_data_bytes[13],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF9,IOB_X1Y64,IO_L18P_T2_33,93.144,94.080,,,cpu_if_data_bytes[12],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF8,IOB_X1Y63,IO_L18N_T2_33,95.428,96.387,,,cpu_if_data_bytes[11],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH9,IOB_X1Y62,IO_L19P_T3_33,108.086,109.172,,,cpu_if_data_bytes[10],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH8,IOB_X1Y61,IO_L19N_T3_VREF_33,104.551,105.601,,,cpu_if_data_bytes[9],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AF12,IOB_X1Y60,IO_L20P_T3_33,98.137,99.123,,,cpu_if_data_bytes[8],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG12,IOB_X1Y59,IO_L20N_T3_33,97.294,98.272,,,cpu_if_data_bytes[7],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG10,IOB_X1Y58,IO_L21P_T3_DQS_33,101.851,102.875,,,cpu_if_data_bytes[6],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG9,IOB_X1Y57,IO_L21N_T3_DQS_33,97.330,98.308,,,cpu_if_data_bytes[5],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AD11,IOB_X1Y56,IO_L22P_T3_33,82.900,83.733,,,cpu_if_data_bytes[4],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AE11,IOB_X1Y55,IO_L22N_T3_33,84.111,84.957,,,cpu_if_data_bytes[3],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AG11,IOB_X1Y54,IO_L23P_T3_33,97.070,98.045,,,cpu_if_data_bytes[2],IN,,,LVCMOS18,,,,,,,,,,,,,,,
33,AH11,IOB_X1Y53,IO_L23N_T3_33,101.638,102.660,,,cpu_if_data_bytes[1],IN,,,LVCMOS18,,,,,,,,,,,,,,,
34,W10,IOB_X1Y148,IO_L1P_T0_34,69.052,69.746,,,cpu_if_data_bytes[0],IN,,,LVCMOS18,,,,,,,,,,,,,,,
32,AK7,IOB_X1Y24,IO_L13P_T2_MRCC_32,121.962,123.188,,,input_time_series_V_data_0_V_TDATA[15],IN,,,LVCMOS18,,,,,,,,,,,,,,,
32,AL7,IOB_X1Y23,IO_L13N_T2_MRCC_32,125.793,127.057,,,input_time_series_V_data_0_V_TDATA[14],IN,,,LVCMOS18,,,,,,,,,,,,,,,
32,AM7,IOB_X1Y22,IO_L14P_T2_SRCC_32,128.394,129.684,,,input_time_series_V_data_0_V_TDATA[13],IN,,,LVCMOS18,,,,,,,,,,,,,,,
32,AM6,IOB_X1Y21,IO_L14N_T2_SRCC_32,129.283,130.583,,,input_time_series_V_data_0_V_TDATA[12],IN,,,LVCMOS18,,,,,,,,,,,,,,,
32,AJ8,IOB_X1Y20,IO_L15P_T2_DQS_32,109.666,110.768,,,input_time_series_V_data_0_V_TDATA[11],IN,,,LVCMOS18,,,,,,,,,,,,,,,
32,AK8,IOB_X1Y19,IO_L15N_T2_DQS_32,111.535,112.655,,,input_time_series_V_data_0_V_TDATA[10],IN,,,LVCMOS18,,,,,,,,,,,,,,,
32,AN8,IOB_X1Y18,IO_L16P_T2_32,130.255,131.565,,,input_time_series_V_data_0_V_TDATA[9],IN,,,LVCMOS18,,,,,,,,,,,,,,,
